SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,faturamento
HL1918,iPhone,1,Carlos,Mesquita,2018-04-14,Goiás,5300,5300
HL9962,Android,3,Gabrielle,Costa,2018-08-22,Goiás,3400,10200
HL9962,Android,3,Larissa,Jesus,2018-12-20,Goiás,3400,10200
HL8851,Notebook,3,Bianca,Tatsch,2018-07-06,Goiás,3500,10500
HL2714,Tablet,2,Raíssa,Oros,2018-03-21,Goiás,1600,3200
HL1918,iPhone,4,Ana,Carvalho,2018-12-30,Goiás,5300,21200
HL4379,Televisão,4,Nathan,Morelli,2018-11-08,Goiás,2500,10000
HL2714,Tablet,4,Thiago,Costa,2018-07-13,Goiás,1600,6400
HL1918,iPhone,2,Caroline,Cavalcanti,2018-02-19,Goiás,5300,10600
HL1918,iPhone,3,Sarah,Souza,2018-07-08,Goiás,5300,15900
HL2714,Tablet,5,Antônio,Soares,2018-12-21,Goiás,1600,8000
HL1918,iPhone,2,Igor,Lima,2018-08-31,Goiás,5300,10600
HL1918,iPhone,1,Paloma,Sperandei,2018-12-02,Goiás,5300,5300
HL1918,iPhone,3,Raissa,Sales,2018-04-26,Goiás,5300,15900
HL8851,Notebook,4,Wilson,Miranda,2018-01-31,Goiás,3500,14000
HL1918,iPhone,4,Gabrielle,Wanderley,2018-11-19,Goiás,5300,21200
HL1148,Câmera,1,Raissa,Maia,2018-08-25,Goiás,2100,2100
HL1918,iPhone,4,Lucas,Wanderley,2018-06-04,Goiás,5300,21200
HL7348,SmartWatch,4,Michelle,Miura,2018-03-09,Goiás,1400,5600
HL4379,Televisão,2,Gabriela,Mello,2018-11-10,Goiás,2500,5000
HL9962,Android,1,Isabel,Leite,2018-11-10,Goiás,3400,3400
HL1918,iPhone,3,João,Monteiro,2018-10-04,Goiás,5300,15900
HL8851,Notebook,2,Isabella,Santos,2018-10-10,Goiás,3500,7000
HL1148,Câmera,2,Miguel,Carneiro,2018-10-05,Goiás,2100,4200
HL9962,Android,3,Marina,Miranda,2018-01-22,Goiás,3400,10200
HL1918,iPhone,2,Isabella,Montanholi,2018-04-05,Goiás,5300,10600
HL1918,iPhone,5,Manuela,Ferreira,2018-01-21,Goiás,5300,26500
HL2714,Tablet,5,Ana,Felippe,2018-03-04,Goiás,1600,8000
HL1918,iPhone,2,Maria,Gasperi,2018-03-29,Goiás,5300,10600
HL1918,iPhone,3,Cézar,Santos,2018-02-10,Goiás,5300,15900
HL4379,Televisão,4,Paula,Cavalcanti,2018-11-30,Goiás,2500,10000
HL4379,Televisão,3,Lucas,Machado,2018-01-05,Goiás,2500,7500
HL4379,Televisão,1,Raul,Junqueira,2018-01-20,Goiás,2500,2500
HL4379,Televisão,3,José,Fonseca,2018-01-29,Goiás,2500,7500
HL1918,iPhone,5,Cézar,Santos,2018-03-19,Goiás,5300,26500
HL7348,SmartWatch,3,Hygor,Essaber,2018-09-13,Goiás,1400,4200
HL7348,SmartWatch,1,Norman,Jimbo,2018-12-25,Goiás,1400,1400
HL4379,Televisão,3,Isabella,Rodrigues,2018-05-13,Goiás,2500,7500
HL4379,Televisão,5,Arthur,Fernandes,2018-06-09,Goiás,2500,12500
HL9962,Android,3,Vanessa,Neves,2018-03-21,Goiás,3400,10200
HL1918,iPhone,3,Cícero,Lima,2018-09-22,Goiás,5300,15900
HL4379,Televisão,3,Luíza,Garcia,2018-03-15,Goiás,2500,7500
HL8851,Notebook,2,Rebeca,Manhães,2018-04-23,Goiás,3500,7000
HL9962,Android,5,Carlos,Melo,2018-04-08,Goiás,3400,17000
HL1918,iPhone,5,Rafaela,Rodrigues,2018-05-01,Goiás,5300,26500
HL1918,iPhone,2,Guilherme,Lima,2018-11-15,Goiás,5300,10600
HL1918,iPhone,2,Daniel,Nauenberg,2018-02-21,Goiás,5300,10600
HL1918,iPhone,3,João,Castilho,2018-11-30,Goiás,5300,15900
HL4379,Televisão,1,Letícia,Rodrigues,2018-09-12,Goiás,2500,2500
HL2714,Tablet,2,Leonardo,Faria,2018-12-03,Goiás,1600,3200
HL2714,Tablet,4,Katharina,Barros,2018-03-04,Goiás,1600,6400
HL2714,Tablet,4,Antonio,Manhães,2018-07-10,Goiás,1600,6400
HL1918,iPhone,5,Thais,Rodrigues,2018-02-03,Goiás,5300,26500
HL4379,Televisão,1,Adriane,Gomes,2018-06-30,Goiás,2500,2500
HL4379,Televisão,5,Rafael,Wajnsztok,2018-05-20,Goiás,2500,12500
HL8851,Notebook,4,Camilla,Cardeman,2018-03-28,Goiás,3500,14000
HL4379,Televisão,4,Leonardo,Ferreira,2018-08-29,Goiás,2500,10000
HL1918,iPhone,2,Marina,Marins,2018-09-27,Goiás,5300,10600
HL9962,Android,2,Bianca,Allevato,2018-08-25,Goiás,3400,6800
HL2714,Tablet,3,Julia,Figueiredo,2018-03-10,Goiás,1600,4800
HL1918,iPhone,4,Juliana,Souza,2018-09-02,Goiás,5300,21200
HL4379,Televisão,1,Helena,Chafin,2018-12-25,Goiás,2500,2500
HL9962,Android,2,Anderson,Cavalcanti,2018-09-29,Goiás,3400,6800
HL2714,Tablet,1,Rafaela,Ferreira,2018-01-26,Goiás,1600,1600
HL9962,Android,4,Ananda,Dias,2018-10-08,Goiás,3400,13600
HL7348,SmartWatch,5,Lucas,Almeida,2018-12-22,Goiás,1400,7000
HL1918,iPhone,4,Julia,Teixeira,2018-12-31,Goiás,5300,21200
HL1918,iPhone,3,Luíza,Melo,2018-07-03,Goiás,5300,15900
HL1148,Câmera,3,João,Araujo,2018-05-10,Goiás,2100,6300
HL1148,Câmera,4,Bruna,Gomes,2018-07-22,Goiás,2100,8400
HL1918,iPhone,5,Daniela,Andrada,2018-04-26,Goiás,5300,26500
HL1148,Câmera,1,Adrielle,Forte,2018-05-20,Goiás,2100,2100
HL1918,iPhone,4,Thais,Rodrigues,2018-09-25,Goiás,5300,21200
HL4379,Televisão,2,Elena,Barreto,2018-05-21,Goiás,2500,5000
HL8851,Notebook,3,Marina,Marins,2018-06-01,Goiás,3500,10500
HL1918,iPhone,5,Luiz,Campista,2018-08-08,Goiás,5300,26500
HL1918,iPhone,4,João,Pedrazza,2018-11-02,Goiás,5300,21200
HL1148,Câmera,4,Deysiane,Medronho,2018-01-19,Goiás,2100,8400
HL1918,iPhone,5,Kimberly,Sad,2018-09-30,Goiás,5300,26500
HL1918,iPhone,1,Arthur,Fernandes,2018-08-05,Goiás,5300,5300
HL7348,SmartWatch,1,Isabel,Leite,2018-09-03,Goiás,1400,1400
HL2714,Tablet,5,Juan,Fernandes,2018-02-06,Goiás,1600,8000
HL9962,Android,4,João,Ribeiro,2018-01-21,Goiás,3400,13600
HL8851,Notebook,4,Hércules,Moreira,2018-12-22,Goiás,3500,14000
HL9962,Android,1,Victor,Ferreira,2018-11-12,Goiás,3400,3400
HL9962,Android,2,Silvio,Fahrnholz,2018-12-10,Goiás,3400,6800
HL9962,Android,5,Larissa,Jesus,2018-01-11,Goiás,3400,17000
HL2714,Tablet,1,Henrique,Oliveira,2018-09-09,Goiás,1600,1600
HL1148,Câmera,3,José,Jesus,2018-06-20,Goiás,2100,6300
HL1918,iPhone,3,Isabella,Rodrigues,2018-11-13,Goiás,5300,15900
HL1148,Câmera,3,Gabriel,Pereira,2018-02-03,Goiás,2100,6300
HL1148,Câmera,2,Fillipe,Almeida,2018-06-01,Goiás,2100,4200
HL7348,SmartWatch,1,Sandy,Moreira,2018-06-09,Goiás,1400,1400
HL2714,Tablet,1,Fillipe,Almeida,2018-10-03,Goiás,1600,1600
HL1918,iPhone,5,Luiz,Limp,2018-10-13,Goiás,5300,26500
HL4379,Televisão,5,Daniel,Araujo,2018-03-13,Goiás,2500,12500
HL4379,Televisão,5,Alexandre,Rodriguez,2018-05-20,Goiás,2500,12500
HL1918,iPhone,3,Carolina,Silva,2018-05-06,Goiás,5300,15900
HL9962,Android,1,Priscila,Garcia,2018-07-29,Goiás,3400,3400
HL7348,SmartWatch,3,Guilherme,Seixas,2018-01-11,Goiás,1400,4200
HL8851,Notebook,3,Arthur,Fernandes,2018-09-09,Goiás,3500,10500
HL1918,iPhone,3,Mateus,Polastri,2018-10-07,Goiás,5300,15900
HL1918,iPhone,3,Nicolas,Monteiro,2018-05-10,Goiás,5300,15900
HL9962,Android,1,Lucas,Villanova,2018-01-30,Goiás,3400,3400
HL1918,iPhone,4,Mateus,Duque,2018-06-09,Goiás,5300,21200
HL1918,iPhone,4,Raphael,Machado,2018-05-10,Goiás,5300,21200
HL1918,iPhone,1,Bruno,Mota,2018-09-18,Goiás,5300,5300
HL4379,Televisão,2,Amanda,Machado,2018-11-23,Goiás,2500,5000
HL2714,Tablet,2,Carlos,Barbosa,2018-08-04,Goiás,1600,3200
HL4379,Televisão,3,Leandro,Rodrigues,2018-04-21,Goiás,2500,7500
HL4379,Televisão,2,Roberto,Mattos,2018-05-24,Goiás,2500,5000
HL4379,Televisão,3,Livia,Codeceira,2018-11-07,Goiás,2500,7500
HL1918,iPhone,3,Danilo,Rubim,2018-11-28,Goiás,5300,15900
HL9962,Android,3,Cícero,Lima,2018-11-06,Goiás,3400,10200
HL1918,iPhone,5,Bruno,Silva,2018-09-15,Goiás,5300,26500
HL1918,iPhone,1,João,Alves,2018-02-09,Goiás,5300,5300
HL1918,iPhone,2,Cícero,Lima,2018-12-18,Goiás,5300,10600
HL1918,iPhone,5,Mariana,Freire,2018-06-24,Goiás,5300,26500
HL1918,iPhone,3,Kim,Ferreira,2018-12-07,Goiás,5300,15900
HL1918,iPhone,1,Gabriel,Puntel,2018-06-29,Goiás,5300,5300
HL1918,iPhone,2,Julia,Silva,2018-05-24,Goiás,5300,10600
HL4379,Televisão,1,Julia,Leig,2018-12-17,Goiás,2500,2500
HL1918,iPhone,3,Carlos,Melo,2018-11-14,Goiás,5300,15900
HL1918,iPhone,3,Bruno,Mota,2018-04-07,Goiás,5300,15900
HL1918,iPhone,3,Eduardo,Veiga,2018-07-30,Goiás,5300,15900
HL4379,Televisão,4,Gabriel,Soares,2018-03-02,Goiás,2500,10000
HL4379,Televisão,2,Eric,Júnior,2018-10-09,Goiás,2500,5000
HL1918,iPhone,2,Matheus,Gomes,2018-08-10,Goiás,5300,10600
HL8851,Notebook,4,Luísa,Fonseca,2018-07-25,Goiás,3500,14000
HL8851,Notebook,4,Guilherme,Lima,2018-02-13,Goiás,3500,14000
HL4379,Televisão,2,Livia,Corrêa,2018-07-10,Goiás,2500,5000
HL1918,iPhone,4,Gabriel,Assis,2018-09-16,Goiás,5300,21200
HL2714,Tablet,1,Ana,Carvalho,2018-02-02,Goiás,1600,1600
HL9962,Android,2,Sandy,Figueiredo,2018-03-07,Goiás,3400,6800
HL9962,Android,2,Carlos,Melo,2018-02-22,Goiás,3400,6800
HL1148,Câmera,3,Adriano,Silva,2018-08-01,Goiás,2100,6300
HL1918,iPhone,2,Bruno,Oliveira,2018-02-06,Goiás,5300,10600
HL7348,SmartWatch,5,João,Monteiro,2018-11-26,Goiás,1400,7000
HL7348,SmartWatch,4,Fernanda,Figueiredo,2018-03-28,Goiás,1400,5600
HL9962,Android,3,Eduardo,Lopes,2018-05-24,Goiás,3400,10200
HL4379,Televisão,4,Amanda,Gontijo,2018-03-24,Goiás,2500,10000
HL9962,Android,4,Ana,Carvalho,2018-08-31,Goiás,3400,13600
HL1918,iPhone,3,Luiza,Farias,2018-03-27,Goiás,5300,15900
HL7348,SmartWatch,1,Bernard,Pedrosa,2018-07-18,Goiás,1400,1400
HL1918,iPhone,5,Rafaela,Gomes,2018-07-25,Goiás,5300,26500
HL1918,iPhone,3,Juan,Barbosa,2018-04-15,Goiás,5300,15900
HL1148,Câmera,4,Wen,Braga,2018-12-08,Goiás,2100,8400
HL1148,Câmera,4,Guilherme,Monteiro,2018-12-17,Goiás,2100,8400
HL1918,iPhone,4,Mariane,Ferreira,2018-11-12,Goiás,5300,21200
HL1918,iPhone,1,Sylvio,Bernhardt,2018-01-14,Goiás,5300,5300
HL1148,Câmera,3,José,Jesus,2018-08-30,Goiás,2100,6300
HL7348,SmartWatch,2,Luiza,Johnson,2018-08-25,Goiás,1400,2800
HL1918,iPhone,3,Wendela,Veloso,2018-05-04,Goiás,5300,15900
HL1918,iPhone,2,Melissa,Nucci,2018-10-15,Goiás,5300,10600
HL1918,iPhone,3,Roberto,Nogueira,2018-10-18,Goiás,5300,15900
HL1918,iPhone,5,Felipe,Cavalcanti,2018-10-24,Goiás,5300,26500
HL1918,iPhone,4,Bruno,Barcessat,2018-07-10,Goiás,5300,21200
HL4379,Televisão,1,Juliana,Pacheco,2018-02-15,Goiás,2500,2500
HL9962,Android,5,Luiza,Cavalcanti,2018-05-19,Goiás,3400,17000
HL4379,Televisão,4,Giulia,Lopes,2018-11-22,Goiás,2500,10000
HL1148,Câmera,3,Norman,Jimbo,2018-04-29,Goiás,2100,6300
HL1918,iPhone,2,Gabriella,Lopes,2018-01-09,Goiás,5300,10600
HL7348,SmartWatch,4,Gabriella,Lopes,2018-03-19,Goiás,1400,5600
HL9962,Android,2,Maria,Junior,2018-05-06,Goiás,3400,6800
HL1918,iPhone,3,Ana,Felippe,2018-01-20,Goiás,5300,15900
HL1918,iPhone,5,Isabel,Mesquita,2018-12-05,Goiás,5300,26500
HL1918,iPhone,4,Bruna,Chein,2018-03-17,Goiás,5300,21200
HL1918,iPhone,2,Raphael,Kurtz,2018-07-15,Goiás,5300,10600
HL2714,Tablet,3,Pedro,Santos,2018-08-16,Goiás,1600,4800
HL1918,iPhone,4,Andre,Nóbrega,2018-12-26,Goiás,5300,21200
HL1918,iPhone,2,Henrique,Villanova,2018-04-29,Goiás,5300,10600
HL1918,iPhone,3,Felipe,Cavalcanti,2018-08-16,Goiás,5300,15900
HL4379,Televisão,5,Larissa,Cruz,2018-06-30,Goiás,2500,12500
HL7348,SmartWatch,5,João,Monteiro,2018-06-29,Goiás,1400,7000
HL7348,SmartWatch,5,Lenon,Fernandes,2018-02-24,Goiás,1400,7000
HL4379,Televisão,2,Julia,Figueiredo,2018-11-13,Goiás,2500,5000
HL4379,Televisão,1,Priscila,Carvalho,2018-03-13,Goiás,2500,2500
HL9962,Android,2,Maria,Mello,2018-07-20,Goiás,3400,6800
HL8851,Notebook,5,Kimberly,Sad,2018-02-20,Goiás,3500,17500
HL4379,Televisão,5,Daniela,Pereira,2018-12-02,Goiás,2500,12500
HL8851,Notebook,1,Guilherme,Merotto,2018-11-06,Goiás,3500,3500
HL7348,SmartWatch,5,Audir,Franco,2018-07-20,Goiás,1400,7000
HL1918,iPhone,2,Lucas,Almeida,2018-06-13,Goiás,5300,10600
HL9962,Android,2,Jéssica,Stefanelli,2018-03-16,Goiás,3400,6800
HL8851,Notebook,3,Daniel,Cardoso,2018-07-09,Goiás,3500,10500
HL1918,iPhone,2,Ana,Miura,2018-05-13,Goiás,5300,10600
HL1918,iPhone,2,Carolina,Carneiro,2018-12-08,Goiás,5300,10600
HL8851,Notebook,5,Maria,Gasperi,2018-09-19,Goiás,3500,17500
HL1918,iPhone,4,Thomáz,Vannier,2018-05-13,Goiás,5300,21200
HL1148,Câmera,4,Rodrigo,Ramos,2018-01-10,Goiás,2100,8400
HL7348,SmartWatch,1,Larissa,Nauenberg,2018-05-25,Goiás,1400,1400
HL8851,Notebook,1,Victor,Lira,2018-05-08,Goiás,3500,3500
HL2714,Tablet,2,Wilson,Brandão,2018-08-26,Goiás,1600,3200
HL1918,iPhone,1,Wen,Braga,2018-05-09,Goiás,5300,5300
HL2714,Tablet,1,Ives,Teixeira,2018-06-29,Goiás,1600,1600
HL4379,Televisão,3,Ana,Leite,2018-09-24,Goiás,2500,7500
HL4379,Televisão,2,Bruno,Velucci,2018-07-12,Goiás,2500,5000
HL1918,iPhone,1,Arthur,Fernandes,2018-10-06,Goiás,5300,5300
HL1918,iPhone,1,Vanessa,Bach,2018-02-15,Goiás,5300,5300
HL7348,SmartWatch,2,Philipe,Morete,2018-10-07,Goiás,1400,2800
HL4379,Televisão,2,Norman,Jimbo,2018-06-07,Goiás,2500,5000
HL9962,Android,1,Priscila,Vogel,2018-06-13,Goiás,3400,3400
HL2714,Tablet,3,Stephanie,Oliveira,2018-05-03,Goiás,1600,4800
HL2714,Tablet,4,Milena,Alcoforado,2018-01-06,Goiás,1600,6400
HL1918,iPhone,2,Rodrigo,Feijo,2018-03-22,Goiás,5300,10600
HL4379,Televisão,5,Andre,Sampaio,2018-12-04,Goiás,2500,12500
HL8851,Notebook,2,Diego,Marchesi,2018-02-27,Goiás,3500,7000
HL7348,SmartWatch,1,Ana,Monte,2018-05-06,Goiás,1400,1400
HL8851,Notebook,3,Beatriz,Cavalcanti,2018-06-05,Goiás,3500,10500
HL9962,Android,1,Breno,Varella,2018-01-23,Goiás,3400,3400
HL1148,Câmera,5,Amanda,Roberto,2018-11-29,Goiás,2100,10500
HL1148,Câmera,1,Igor,Lima,2018-06-14,Goiás,2100,2100
HL4379,Televisão,5,Bianca,Ferezin,2018-08-01,Goiás,2500,12500
HL7348,SmartWatch,5,Renan,Melo,2018-05-03,Goiás,1400,7000
HL7348,SmartWatch,3,Carolina,Siqueira,2018-04-17,Goiás,1400,4200
HL4379,Televisão,5,Yasmim,Verly,2018-12-10,Goiás,2500,12500
HL2714,Tablet,3,Fernanda,Coutinho,2018-08-14,Goiás,1600,4800
HL8851,Notebook,1,Bruno,Oliveira,2018-09-10,Goiás,3500,3500
HL9962,Android,2,Leandro,Ferreira,2018-07-23,Goiás,3400,6800
HL1918,iPhone,3,Raul,Junqueira,2018-10-28,Goiás,5300,15900
HL1918,iPhone,3,Stephanie,Gonçalves,2018-04-27,Goiás,5300,15900
HL1918,iPhone,3,Victor,Soares,2018-04-22,Goiás,5300,15900
HL1918,iPhone,5,Arthur,Rocha,2018-02-05,Goiás,5300,26500
HL4379,Televisão,2,Priscila,Garcia,2018-04-05,Goiás,2500,5000
HL1148,Câmera,5,Juliana,Silva,2018-12-15,Goiás,2100,10500
HL4379,Televisão,4,Luana,Santos,2018-02-23,Goiás,2500,10000
HL2714,Tablet,2,Caio,Moura,2018-10-11,Goiás,1600,3200
HL9962,Android,5,Raíssa,Oliveira,2018-08-26,Goiás,3400,17000
HL1918,iPhone,3,Guilherme,Rachide,2018-07-16,Goiás,5300,15900
HL2714,Tablet,5,Lorena,Kohn,2018-10-04,Goiás,1600,8000
HL4379,Televisão,1,Raphael,Coelho,2018-08-26,Goiás,2500,2500
HL9962,Android,2,Maria,Junior,2018-12-24,Goiás,3400,6800
HL1918,iPhone,1,Myllena,Corrêa,2018-06-12,Goiás,5300,5300
HL4379,Televisão,1,Anna,Silva,2018-09-15,Goiás,2500,2500
HL1148,Câmera,2,Bianca,Paz,2018-09-07,Goiás,2100,4200
HL4379,Televisão,1,William,Mendonça,2018-03-09,Goiás,2500,2500
HL7348,SmartWatch,3,Raíssa,Nimer,2018-11-16,Goiás,1400,4200
HL2714,Tablet,1,Fernanda,Rubim,2018-10-11,Goiás,1600,1600
HL1148,Câmera,1,Gabriela,Mello,2018-12-01,Goiás,2100,2100
HL7348,SmartWatch,3,Anna,Figueiredo,2018-04-13,Goiás,1400,4200
HL1918,iPhone,1,Fernanda,Rubim,2018-01-04,Goiás,5300,5300
HL9962,Android,4,Gabriel,Soares,2018-09-02,Goiás,3400,13600
HL7348,SmartWatch,1,Karina,Camara,2018-11-18,Goiás,1400,1400
HL1918,iPhone,5,Lucas,Fontoura,2018-07-20,Goiás,5300,26500
HL1918,iPhone,5,João,Júnior,2018-09-03,Goiás,5300,26500
HL4379,Televisão,3,Deysiane,Bach,2018-04-09,Goiás,2500,7500
HL9962,Android,4,Marina,Miranda,2018-07-17,Goiás,3400,13600
HL1918,iPhone,1,Ylana,Teraoka,2018-01-15,Goiás,5300,5300
HL8851,Notebook,2,Norman,Jimbo,2018-05-04,Goiás,3500,7000
HL1918,iPhone,5,João,Costa,2018-08-14,Goiás,5300,26500
HL7348,SmartWatch,3,Matheus,Delgado,2018-07-19,Goiás,1400,4200
HL1918,iPhone,1,Pedro,Costa,2018-03-28,Goiás,5300,5300
HL7348,SmartWatch,3,Fernanda,Silva,2018-12-26,Goiás,1400,4200
HL8851,Notebook,4,Caio,Silva,2018-11-08,Goiás,3500,14000
HL4379,Televisão,5,Sthefeson,Kohn,2018-03-12,Goiás,2500,12500
HL1918,iPhone,5,Luiz,Conceição,2018-12-19,Goiás,5300,26500
HL2714,Tablet,5,Alvaro,Kranz,2018-04-06,Goiás,1600,8000
HL2714,Tablet,1,Hércules,Moreira,2018-06-19,Goiás,1600,1600
HL9962,Android,5,Roberta,Nogueira,2018-04-21,Goiás,3400,17000
HL4379,Televisão,5,Pedro,Costa,2018-05-27,Goiás,2500,12500
HL1918,iPhone,2,Juliana,Goes,2018-03-02,Goiás,5300,10600
HL8851,Notebook,3,Thales,Gouvêa,2018-02-20,Goiás,3500,10500
HL2714,Tablet,3,Renan,Ventura,2018-11-25,Goiás,1600,4800
HL4379,Televisão,2,Luis,Garcia,2018-12-24,Goiás,2500,5000
HL7348,SmartWatch,4,João,Castilho,2018-09-29,Goiás,1400,5600
HL8851,Notebook,4,Willian,Albino,2018-12-06,Goiás,3500,14000
HL1148,Câmera,2,Thays,Castro,2018-11-03,Goiás,2100,4200
HL4379,Televisão,3,Rafael,Rocha,2018-10-06,Goiás,2500,7500
HL4379,Televisão,3,Priscila,Carvalho,2018-12-20,Goiás,2500,7500
HL4379,Televisão,2,Luíza,Garcia,2018-07-21,Goiás,2500,5000
HL4379,Televisão,3,Laís,Oliveira,2018-08-06,Goiás,2500,7500
HL4379,Televisão,3,Danilo,Rubim,2018-02-05,Goiás,2500,7500
HL4379,Televisão,5,Pedro,Santos,2018-07-23,Goiás,2500,12500
HL1148,Câmera,5,Raphael,Filho,2018-05-18,Goiás,2100,10500
HL4379,Televisão,3,Juliana,Pacheco,2018-02-18,Goiás,2500,7500
HL7348,SmartWatch,3,Antonio,Manhães,2018-07-07,Goiás,1400,4200
HL7348,SmartWatch,2,Eduardo,Vargas,2018-01-08,Goiás,1400,2800
HL9962,Android,1,Felipe,Jorge,2018-09-06,Goiás,3400,3400
HL1148,Câmera,3,Lais,Candido,2018-07-19,Goiás,2100,6300
HL9962,Android,4,Mateus,Polastri,2018-09-23,Goiás,3400,13600
HL1148,Câmera,3,Victor,Ferreira,2018-09-19,Goiás,2100,6300
HL1918,iPhone,4,Matheus,Miranda,2018-09-05,Goiás,5300,21200
HL1148,Câmera,2,Luíza,Melo,2018-05-21,Goiás,2100,4200
HL1918,iPhone,1,Yasmim,Bittencourt,2018-09-04,Goiás,5300,5300
HL1148,Câmera,4,Rodrigo,Feijo,2018-03-09,Goiás,2100,8400
HL1918,iPhone,3,Caio,Moraes,2018-10-22,Goiás,5300,15900
HL2714,Tablet,3,Eduardo,Quindeler,2018-11-09,Goiás,1600,4800
HL2714,Tablet,5,Alexandre,Dantas,2018-07-02,Goiás,1600,8000
HL8851,Notebook,2,Victor,Zakhm,2018-07-27,Goiás,3500,7000
HL1148,Câmera,5,Wilson,Miranda,2018-05-21,Goiás,2100,10500
HL8851,Notebook,2,Maria,Mello,2018-04-09,Goiás,3500,7000
HL8851,Notebook,3,Raísa,Rodrigues,2018-11-09,Goiás,3500,10500
HL4379,Televisão,3,Daniel,Monteiro,2018-01-25,Goiás,2500,7500
HL7348,SmartWatch,2,Caio,Affonso,2018-08-09,Goiás,1400,2800
HL1918,iPhone,3,Nina,Magalhães,2018-08-14,Goiás,5300,15900
HL1148,Câmera,3,Isabela,Chagas,2018-09-10,Goiás,2100,6300
HL1918,iPhone,1,Jéssica,Resinente,2018-02-04,Goiás,5300,5300
HL1918,iPhone,5,Aline,Andrade,2018-10-04,Goiás,5300,26500
HL2714,Tablet,3,Rachel,Restum,2018-12-19,Goiás,1600,4800
HL1148,Câmera,4,João,Araujo,2018-11-03,Goiás,2100,8400
HL8851,Notebook,4,Thayna,Martins,2018-06-19,Goiás,3500,14000
HL9962,Android,3,Milena,Alcoforado,2018-05-23,Goiás,3400,10200
HL1918,iPhone,4,Jônatas,Soares,2018-04-16,Goiás,5300,21200
HL1918,iPhone,2,Daniel,Sousa,2018-11-05,Goiás,5300,10600
HL1918,iPhone,5,Nina,Magalhães,2018-09-19,Goiás,5300,26500
HL1918,iPhone,4,Leticia,Mesquita,2018-01-02,Goiás,5300,21200
HL4379,Televisão,5,Pedro,Dalforne,2018-01-28,Goiás,2500,12500
HL9962,Android,2,Anderson,Cavalcanti,2018-11-19,Goiás,3400,6800
HL4379,Televisão,5,Miguel,Carneiro,2018-01-08,Goiás,2500,12500
HL9962,Android,1,Henrique,Lencastre,2018-04-16,Goiás,3400,3400
HL1148,Câmera,3,Luíza,Garcia,2018-10-15,Goiás,2100,6300
HL1918,iPhone,4,Luíza,Goulart,2018-02-14,Goiás,5300,21200
HL1918,iPhone,3,Rafaela,Gomes,2018-06-20,Goiás,5300,15900
HL1918,iPhone,3,Bianca,Allevato,2018-08-22,Goiás,5300,15900
HL1148,Câmera,3,Ana,Michetti,2018-06-13,Goiás,2100,6300
HL1918,iPhone,5,Gabriella,Sagrillo,2018-04-03,Goiás,5300,26500
HL4379,Televisão,4,Lara,Moreira,2018-02-09,Goiás,2500,10000
HL7348,SmartWatch,1,Beatriz,Almeida,2018-10-23,Goiás,1400,1400
HL7348,SmartWatch,2,Gabriela,Cavalcanti,2018-06-08,Goiás,1400,2800
HL1148,Câmera,3,Camilla,Cardeman,2018-03-27,Goiás,2100,6300
HL7348,SmartWatch,4,Luã,Sá,2018-12-29,Goiás,1400,5600
HL4379,Televisão,2,Sthefeson,Pereira,2018-01-05,Goiás,2500,5000
HL1148,Câmera,4,Lais,Candido,2018-04-22,Goiás,2100,8400
HL7348,SmartWatch,3,Rilson,Dias,2018-12-28,Goiás,1400,4200
HL8851,Notebook,5,Luiza,Procaci,2018-05-19,Goiás,3500,17500
HL8851,Notebook,5,Sandy,Figueiredo,2018-09-06,Goiás,3500,17500
HL4379,Televisão,1,Beatriz,Nogueira,2018-09-28,Goiás,2500,2500
HL1148,Câmera,2,Breno,Varella,2018-06-14,Goiás,2100,4200
HL1148,Câmera,1,Myllena,Corrêa,2018-01-24,Goiás,2100,2100
HL4379,Televisão,2,Gabriel,Puntel,2018-07-04,Goiás,2500,5000
HL8851,Notebook,4,Wilson,Farias,2018-04-12,Goiás,3500,14000
HL9962,Android,4,Marcelo,Guadagnino,2018-05-06,Goiás,3400,13600
HL1148,Câmera,1,Michelle,Miura,2018-10-12,Goiás,2100,2100
HL1918,iPhone,4,Gustavo,Thome,2018-06-13,Goiás,5300,21200
HL7348,SmartWatch,1,Roberta,Teixeira,2018-08-06,Goiás,1400,1400
HL8851,Notebook,1,Marcelo,Pereira,2018-06-09,Goiás,3500,3500
HL9962,Android,3,Arthur,Rocha,2018-03-21,Goiás,3400,10200
HL1148,Câmera,5,Beatriz,Almeida,2018-01-03,Goiás,2100,10500
HL1918,iPhone,5,Carolina,Abrahão,2018-10-29,Goiás,5300,26500
HL4379,Televisão,4,Caroll,Johnson,2018-01-16,Goiás,2500,10000
HL1918,iPhone,4,Thales,Gouvêa,2018-05-11,Goiás,5300,21200
HL1918,iPhone,3,João,Júnior,2018-12-19,Goiás,5300,15900
HL1918,iPhone,2,Diego,Marchesi,2018-03-01,Goiás,5300,10600
HL4379,Televisão,2,Raul,Junqueira,2018-12-23,Goiás,2500,5000
HL4379,Televisão,2,Jônatas,Soares,2018-05-22,Goiás,2500,5000
HL1148,Câmera,1,João,Menezes,2018-01-31,Goiás,2100,2100
HL2714,Tablet,5,Anderson,Cavalcanti,2018-04-08,Goiás,1600,8000
HL1918,iPhone,5,Thiago,Lima,2018-09-16,Goiás,5300,26500
